"Name","Activity type","Description"
"To Work 06/26/12 7:16:22","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","1","53.842957","-1.63067","103.30000305175781","","","","2012-06-26T06:17:08.000Z","","",""
"1","2","53.84284","-1.630793","111.5","212.01577758789063","","0.2792","2012-06-26T06:18:03.000Z","","",""
"1","3","53.8427","-1.630499","106.5","128.8221893310547","","0.3146","2012-06-26T06:19:22.000Z","","",""
"1","4","53.842827","-1.630088","96.30000305175781","62.424015045166016","","2.7759","2012-06-26T06:19:33.000Z","","",""
"1","5","53.842945","-1.62947","98.5999984741211","72.1143569946289","","3.8877","2012-06-26T06:19:44.000Z","","",""
"1","6","53.843037","-1.629733","99.30000305175781","300.54766845703125","","1.8315","2012-06-26T06:19:55.000Z","","",""
"1","7","53.842632","-1.628852","98.80000305175781","127.85249328613281","","6.6781","2012-06-26T06:20:06.000Z","","",""
"1","8","53.842167","-1.627448","99.0999984741211","119.24775695800781","","9.6297","2012-06-26T06:20:17.000Z","","",""
"1","9","53.84175","-1.626278","94.69999694824219","121.08589172363281","","8.1718","2012-06-26T06:20:28.000Z","","",""
"1","10","53.84144","-1.625205","91.0999984741211","116.02944946289063","","7.1477","2012-06-26T06:20:39.000Z","","",""
"1","11","53.84088","-1.624144","90.5999984741211","131.74688720703125","","8.5099","2012-06-26T06:20:50.000Z","","",""
"1","12","53.84015","-1.623009","89.4000015258789","137.40493774414063","","10.0337","2012-06-26T06:21:01.000Z","","",""
"1","13","53.83948","-1.621778","85.0","132.60794067382813","","10.014","2012-06-26T06:21:12.000Z","","",""
"1","14","53.838688","-1.620768","88.30000305175781","142.96925354003906","","10.0383","2012-06-26T06:21:23.000Z","","",""
"1","15","53.837986","-1.61991","85.0999984741211","144.13710021972656","","8.7647","2012-06-26T06:21:34.000Z","","",""
"1","16","53.83734","-1.619805","81.4000015258789","174.51390075683594","","6.5665","2012-06-26T06:21:45.000Z","","",""
"1","17","53.83715","-1.619713","81.30000305175781","164.0680389404297","","1.9993","2012-06-26T06:21:56.000Z","","",""
"1","18","53.83673","-1.619422","76.9000015258789","157.70204162597656","","4.5932","2012-06-26T06:22:07.000Z","","",""
"1","19","53.836597","-1.619172","76.5","132.00384521484375","","2.011","2012-06-26T06:22:18.000Z","","",""
"1","20","53.83607","-1.618869","78.4000015258789","161.18931579589844","","5.6332","2012-06-26T06:22:29.000Z","","",""
"1","21","53.835598","-1.61879","71.19999694824219","174.3746337890625","","4.799","2012-06-26T06:22:40.000Z","","",""
"1","22","53.835194","-1.618644","79.69999694824219","167.91810607910156","","4.1804","2012-06-26T06:22:51.000Z","","",""
